name,circulating_supply,max_supply,symbol,market_cap,percent_change_1h,percent_change_24h,percent_change_7d,percentage_change_1h,percentage_change_24h,percentage_change_7d,price,volume_24h
Speed Mining Service,433,300000,SMS,116,0.0,0.0,0.0,0.0,0.0,0.0,0.267694,0
Electronic PK Chain,0,500000000,EPC,0,0.879116545745478,2.53891804174312,15.0881666302835,0.879116545745478,2.53891804174312,15.0881666302835,0.00097033,11095
ValueChain,0,300000000,VLC,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00329424,0
BitWhite,64189329,0,BTW,145986,-18.5802134947662,15.5036534229039,57.2996720361654,-18.5802134947662,15.5036534229039,57.2996720361654,0.0022743,100914
CargoX,166845648,215119016,CXO,46073816,-1.34774622542273,35.8165657580541,41.2543472648588,-1.34774622542273,35.8165657580541,41.2543472648588,0.272479,287155
Elastos,19379313,28219999,ELA,48114746,2.21083404424374,5.3919311353093,30.8213499214508,2.21083404424374,5.3919311353093,30.8213499214508,2.51,2156063
STK,343971372,500000000,STK,830225,1.21160247650445,-1.16018521821554,12.4191625246841,1.21160247650445,-1.16018521821554,12.4191625246841,0.00243804,1775
PARETO Rewards,0,500000000,PARETO,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027089,0
Polymath Network,863928753,1000000000,POLY,265190066,-0.0239546068894236,10.2097159995937,16.9280116656661,-0.0239546068894236,10.2097159995937,16.9280116656661,0.306229,112762649
Medicalchain,231528336,500000000,MTN,2465128,2.17279023723491,-4.75967535357245,-0.598036426005055,2.17279023723491,-4.75967535357245,-0.598036426005055,0.0106472,82111
SwissBorg,951754603,1000000000,CHSB,633238800,0.484472187440123,-2.85049089461333,-3.32639318592802,0.484472187440123,-2.85049089461333,-3.32639318592802,0.665035,1638402
Zilla,49153654,60000000,ZLA,70,0.0,0.0,0.0,0.0,0.0,0.0,1.42e-06,0
adbank,870499861,1000000000,ADB,1643779,1.26207681693208,-2.55857634808398,39.6612386421312,1.26207681693208,-2.55857634808398,39.6612386421312,0.00191215,199073
Huobi Token,159308566,500000000,HT,1589486780,0.225131112573451,1.17849634881875,4.3144807442569,0.225131112573451,1.17849634881875,4.3144807442569,10.01,151876206
DMarket,51135950,56921773,DMT,718669,0.958256726671416,-12.4288760792413,17.9164015903078,0.958256726671416,-12.4288760792413,17.9164015903078,0.01418876,5054
Iungo,0,62553604,ING,0,0.0,0.0,0.690966649528496,0.0,0.0,0.690966649528496,0.00103776,0
Bluzelle,297903487,500000000,BLZ,73711190,1.88900497366528,1.00072148341436,28.8125582493883,1.88900497366528,1.00072148341436,28.8125582493883,0.248014,14575595
Swarm Fund,78654618,100000000,SWM,4482437,1.24699561724662,0.934006191885203,0.682447334045972,1.24699561724662,0.934006191885203,0.682447334045972,0.057345,67284
THEKEY,5060038287,9795844687,TKY,3864468,2.34627795662701,-2.63327624181469,21.2692300703365,2.34627795662701,-2.63327624181469,21.2692300703365,0.00075796,119186
EtherSportz,0,10000000,ESZ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01072452,0
WePower,608821561,745248183,WPR,4042227,0.264045641070297,-5.09414601867411,-10.765947014587,0.264045641070297,-5.09414601867411,-10.765947014587,0.00660422,122546
U.CASH,10561944441,21000000000,UCASH,3599207,0.0,-9.63096489213332,-2.75781574756834,0.0,-9.63096489213332,-2.75781574756834,0.00034077,0
Goldmint,1800662,10000000,MNTP,300749,0.0,-2.93194866476285,12.3814486711488,0.0,-2.93194866476285,12.3814486711488,0.167022,1001
MktCoin,0,10000000000,MLM,0,0.0,6.15863789131009,27.1648535804746,0.0,6.15863789131009,27.1648535804746,7.3e-06,152
BioCrypt,0,1000000000,BIO,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00058124,0
TIG Token,8977669,50000000,TIG,140824,0.0,0.0,0.0,0.0,0.0,0.0,0.01568602,314
Universa,3163578027,4997891952,UTNP,11405550,-2.83901695842992,-9.3667949624433,23.2132487459706,-2.83901695842992,-9.3667949624433,23.2132487459706,0.00348726,931
Alphacat,3336863624,6250000000,ACAT,1062379,0.513761517856586,2.51974414121745,53.1972812780078,0.513761517856586,2.51974414121745,53.1972812780078,0.00032335,98610
Envion,0,127618703,EVN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.02170691,0
SureRemit,746896620,746896620,RMT,1727354,1.16972360929539,-6.978914938248,-17.0220454123661,1.16972360929539,-6.978914938248,-17.0220454123661,0.00231184,21234
Dether,85000000,100000000,DTH,671083,0.435459157468885,-20.9719649558553,-0.138512303511801,0.435459157468885,-20.9719649558553,-0.138512303511801,0.00789509,3640
Cashaa,725890858,1000000000,CAS,21736162,1.80833622020133,-5.65838467515584,0.0958472574059571,1.80833622020133,-5.65838467515584,0.0958472574059571,0.03027541,226982
FUSION,69225234,81920000,FSN,26880734,0.684471536495076,2.44883194649227,18.0453060715002,0.684471536495076,2.44883194649227,18.0453060715002,0.390495,920650
Restart Energy,452750000,500000000,MWAT,18292106,1.63888940059764,-6.0569271815957,9.62142769126384,1.63888940059764,-6.0569271815957,9.62142769126384,0.04072729,72726
Neurotoken,86308114,99987500,NTK,4665966,1.05526538566468,-19.3846583904157,-20.1672045901139,1.05526538566468,-19.3846583904157,-20.1672045901139,0.053935,42715
Gems,690960093,8000000000,GEM,111657,7.18413005436852,2.79916655451112,-4.08774508522934,7.18413005436852,2.79916655451112,-4.08774508522934,0.0001616,1262
Deversifi Nectar Token,158325932,386750759,NEC,9136960,0.758996736907657,5.93968276773042,21.9147961251319,0.758996736907657,5.93968276773042,21.9147961251319,0.058148,23
REN,1000000000,1000000000,REN,575116977,-0.132345609960073,-9.14318228203484,-39.1801419361453,-0.132345609960073,-9.14318228203484,-39.1801419361453,0.576148,50495545
Litecoin Cash,733353200,840000000,LCC,9026516,0.92430853398759,-4.18135505640266,7.6288287829943,0.92430853398759,-4.18135505640266,7.6288287829943,0.01225541,3795
Storiqa,11287544271,11287544271,STQ,159525,0.0,0.0,1.34366065144145,0.0,0.0,1.34366065144145,1.413e-05,0
Tidex Token,10000000,100000000,TDX,1505329,0.737851636752747,-4.06895022224613,1.04319325718738,0.737851636752747,-4.06895022224613,1.04319325718738,0.150533,571
Nucleus Vision,2901432138,10000000000,NCASH,5304430,2.08617417911622,14.8634260411116,42.6179714882775,2.08617417911622,14.8634260411116,42.6179714882775,0.00185295,1725841
Arcblock,98580000,186000000,ABT,9747378,3.01184261312341,5.54130247251794,19.868367783882,3.01184261312341,5.54130247251794,19.868367783882,0.099599,5182952
Remme,944115826,1000000000,REM,1197253,1.15249462286658,-1.81595177400858,1.72078176599127,1.15249462286658,-1.81595177400858,1.72078176599127,0.00128223,145205
Experty,28871646,79404563,EXY,2849901,1.20590845978326,-0.737951196593946,93.588688667126,1.20590845978326,-0.737951196593946,93.588688667126,0.099829,1022
POA Network,289960908,0,POA,7707486,2.79134138269569,-4.95315449207544,17.1958004701708,2.79134138269569,-4.95315449207544,17.1958004701708,0.02686379,173804
Ink Protocol,427113382,500000000,XNK,606816,2.20281042310982,-1.68074100628993,21.6173949140259,2.20281042310982,-1.68074100628993,21.6173949140259,0.00143874,131
Rocket Fund,0,10000000,RKT,0,0.0,-14.1394534392066,23.27688718833,0.0,-14.1394534392066,23.27688718833,0.04425962,2
Bezop,55683368,89267250,BEZ,347039,0.0268202980017733,-6.67091576313588,18.0501477678086,0.0268202980017733,-6.67091576313588,18.0501477678086,0.0062113,3037734
IHT Real Estate Protocol,994999999,1000000000,IHT,979128,-0.106353576689342,6.35165657008362,42.3077846476637,-0.106353576689342,6.35165657008362,42.3077846476637,0.00099169,432663
Refereum,4877586401,5000000000,RFR,46863150,1.84292157866196,0.84725380868036,16.1301568405199,1.84292157866196,0.84725380868036,16.1301568405199,0.00959455,4908469
Lympo,843500000,1000000000,LYM,12084459,1.79447023817939,-0.0764380644482519,38.1919962909504,1.79447023817939,-0.0764380644482519,38.1919962909504,0.01447664,362393
sETH,76808,76808,SETH,315111890,-0.956074628131159,-7.02306655649521,-11.642767691312,-0.956074628131159,-7.02306655649521,-11.642767691312,4097.23,0
Sether,20136682,20136682,SETH,413173,13.3040787859059,10.5884314962153,5.49175955247183,13.3040787859059,10.5884314962153,5.49175955247183,0.02314819,677
CREDITS,223456423,249471071,CS,5438781,1.5161231113742,0.162533781958854,26.0352991252821,1.5161231113742,0.162533781958854,26.0352991252821,0.02496476,336720
INSTAR,210835683,300000000,INSTAR,7987411,101.338525667594,-7.40667041331066,39.6431430783762,101.338525667594,-7.40667041331066,39.6431430783762,0.03788453,3131
Cube,6774940000,7200000000,AUTO,3503289,-11.2401521733546,1.04433322618794,4.96604741970206,-11.2401521733546,1.04433322618794,4.96604741970206,0.0005171,83182
BitTube,316136333,34107470,TUBE,1808234,1.32074539004822,-3.85978990323823,23.95089236282,1.32074539004822,-3.85978990323823,23.95089236282,0.00575923,883
Education Ecosystem,0,362983094,LEDU,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00905126,155562
TrueUSD,1293171789,1293171789,TUSD,1289637796,0.17179318247453,-0.114344568716096,-0.0647367052531237,0.17179318247453,-0.114344568716096,-0.0647367052531237,0.999183,129310207
HOQU,215766476,888888000,HQX,440150,1.78525240486104,2.03671562305559,23.9029977737379,1.78525240486104,2.03671562305559,23.9029977737379,0.00204272,2977
Ontology,875249524,1000000000,ONT,630860162,-0.981532872529433,-10.4388209335377,-25.9237850394645,-0.981532872529433,-10.4388209335377,-25.9237850394645,0.721974,76389567
DATx,1000000000,10000000000,DATX,634435,2.25403643199891,-7.98225362577045,8.24161608183015,2.25403643199891,-7.98225362577045,8.24161608183015,0.0006458,79494
CoinPoker,318769953,354786435,CHP,7368042,0.0,5.43122596505172,16.5254077989769,0.0,5.43122596505172,16.5254077989769,0.02311398,12828
TomoChain,85357071,100000000,TOMO,175123057,-1.05744330074086,-10.9343821421261,-29.3924280042975,-1.05744330074086,-10.9343821421261,-29.3924280042975,2.05,6268616
Graft Blockchain,1488145880,1844674400,GRFT,510287,-0.333628620493729,0.460416942926431,-6.74143875504274,-0.333628620493729,0.460416942926431,-6.74143875504274,0.0003429,4895
BABB,32900000220,50000000000,BAX,12446721,1.03949416270024,3.69737313224246,16.7615276366223,1.03949416270024,3.69737313224246,16.7615276366223,0.00037806,259849
Electrify.Asia,534360134,749999996,ELEC,426427,1.53977295276507,-2.75420613152129,1.47008448085862,1.53977295276507,-2.75420613152129,1.47008448085862,0.00079801,16313
Bitcoin Private,4785776,21000000,BTCP,6106703,0.0765883491831406,4.8537241872014,35.4928653978374,0.0765883491831406,4.8537241872014,35.4928653978374,1.28,339
Tokenomy,115497435,200000000,TEN,9527146,-0.407602053103085,0.388909600597434,7.89435796314685,-0.407602053103085,0.388909600597434,7.89435796314685,0.082055,684422
Ravencoin,10265815000,21000000000,RVN,870310138,-1.15287525208122,-8.47011163851755,-21.0269329528033,-1.15287525208122,-8.47011163851755,-21.0269329528033,0.08485,29886191
TE-FOOD,568723686,1000000000,TONE,13996826,3.18510020457599,-8.24296118154475,3.6003815562765,3.18510020457599,-8.24296118154475,3.6003815562765,0.02547133,78303
ShipChain,0,499999994,SHIP,0,0.0,2.66934181176492,13.2423613834414,0.0,2.66934181176492,13.2423613834414,0.00117046,106
Debitum Network,206145716,400000000,DEB,498631,1.56349898714526,12.7429596177419,50.6254565935475,1.56349898714526,12.7429596177419,50.6254565935475,0.00260582,76715
Centrality,0,1200000000,CENNZ,0,0.403390538995031,-0.999232675064303,-11.6326994666791,0.403390538995031,-0.999232675064303,-11.6326994666791,0.07635,4053046
Loom Network,833914552,1000000000,LOOM,78663408,1.46844352063025,-4.3052237291743,4.96198428890593,1.46844352063025,-4.3052237291743,4.96198428890593,0.094283,8694244
Banca,17926481684,20000000000,BANCA,931888,-2.6797607699196,-1.74467425094723,-4.50629650633192,-2.6797607699196,-1.74467425094723,-4.50629650633192,5.049e-05,30871
Dragon Coin,0,500000000,DRG,0,-2.11140082051572,-11.9438058756377,10.2898149900272,-2.11140082051572,-11.9438058756377,10.2898149900272,0.003315,54
LatiumX,119118926,300000000,LATX,541587,0.0,0.0,0.0,0.0,0.0,0.0,0.00454661,4
NANJCOIN,20000019999,29999999999,NANJ,906210,0.0,3.73866816804449,191.22859452416,0.0,3.73866816804449,191.22859452416,4.531e-05,0
UpToken,78384340,184638000,UP,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Noah Platinum,29820127007,30000000000,NOAHP,190718,50.8276603561104,-7.52463302087149,26.449906959859,50.8276603561104,-7.52463302087149,26.449906959859,6.4e-06,203316
LGO Token,160722530,216957464,LGO,77758981,1.80561629788135,-9.44494063272247,-12.357411644461,1.80561629788135,-9.44494063272247,-12.357411644461,0.483809,193277
1World,25056340,37219452,1WO,2283518,1.15767514364023,-1.30726953770998,22.8343366372285,1.15767514364023,-1.30726953770998,22.8343366372285,0.09172,8238
Napoleon X,25330000,29800000,NPX,4203733,0.827395928720836,6999.38888044715,-3.69281073837261,0.827395928720836,6999.38888044715,-3.69281073837261,0.165959,548
Pundi X,236519288706,258498693019,NPXS,253748594,-0.925507637787433,-2.83622627610784,-21.0895497318324,-0.925507637787433,-2.83622627610784,-21.0895497318324,0.00107432,686
BitGreen,12528737,21000000,BITG,1978039,0.0,-7.80807722970015,4.75796339782269,0.0,-7.80807722970015,4.75796339782269,0.15788,1403
BnkToTheFuture,329991099,1000000000,BFT,5951235,0.99904571784035,-7.05290332905079,12.7518965715115,0.99904571784035,-7.05290332905079,12.7518965715115,0.01816445,295545
Wanchain,192698813,210000000,WAN,151855174,-0.0747435200017017,0.877383175048656,-8.76570062329743,-0.0747435200017017,0.877383175048656,-8.76570062329743,0.784374,7205525
AMLT Network,336085293,400000000,AMLT,10371347,-7.60460130191523,19.650850640037,50.4610280589479,-7.60460130191523,19.650850640037,50.4610280589479,0.03089049,83650
Mithril,618753636,1000000000,MITH,25483786,0.909035121581415,2.29809495165791,19.9266208839483,0.909035121581415,2.29809495165791,19.9266208839483,0.04122583,6791631
Lendroid Support Token,0,11329076243,LST,0,0.0,0.0,29.3752843802244,0.0,0.0,29.3752843802244,0.00103698,4252
Peculium,0,2206029269,PCL,0,-0.831371200928307,-16.4331002095613,-23.1445772324856,-0.831371200928307,-16.4331002095613,-23.1445772324856,0.00298711,500529
Signal Token,0,378851756,SIG,0,0.0,-2.0709448612384,0.0,0.0,-2.0709448612384,0.0,7.73e-05,329
BitRent,841988500,1000000000,RNTB,27657,0.0,0.394816163949511,-16.004528910271,0.0,0.394816163949511,-16.004528910271,3.285e-05,0
BlitzPredict,366494434,950873123,XBP,390428,2.23572362016766,3.44198147415849,26.7334924375133,2.23572362016766,3.44198147415849,26.7334924375133,0.00107855,1235
Blocklancer,107480384,152177339,LNC,54527,0.0,0.0,0.0,0.0,0.0,0.0,0.00050732,0
Stipend,12621827,19209600,SPD,589633,0.0,-19.1472284814047,-17.1933267749043,0.0,-19.1472284814047,-17.1933267749043,0.04671534,11
StockChain,0,10000000000,SCC,0,0.0,-6.93525145292411,27.7169446181156,0.0,-6.93525145292411,27.7169446181156,0.00017822,18
Stem Cell Coin,0,5000000000,SCC,0,0.0,0.0,0.0,0.0,0.0,0.0,0.02239991,1666
Switcheo,1583786395,2160000000,SWTH,25181294,0.518358199427708,-3.34220084401283,13.7472203609959,0.518358199427708,-3.34220084401283,13.7472203609959,0.01593675,93387
Sentinel Chain,309088617,500000000,SENC,304258,0.280311628311104,1.65691033986178,3.82116135815531,0.280311628311104,1.65691033986178,3.82116135815531,0.00098437,14784
Vice Industry Token,0,4000000000,VIT,0,0.0,0.0,-42.6480742841699,0.0,0.0,-42.6480742841699,0.00029918,0
Friendz,593439473,1129842156,FDZ,827302,0.129421873055608,2.4799551539889,-0.922705560941768,0.129421873055608,2.4799551539889,-0.922705560941768,0.00150143,74819
TokenPay,22468303,25000000,TPAY,1272474,-0.106521792972083,1.12256787472661,18.2608102791329,-0.106521792972083,1.12256787472661,18.2608102791329,0.0567,106025
Rentberry,301473027,301473027,BERRY,172687,37.6523864387054,-18.3641354163389,-0.0631092890138022,37.6523864387054,-18.3641354163389,-0.0631092890138022,0.00057281,1702
PolySwarm,1546457129,1885913075,NCT,9045680,0.595046390222039,2.35551649503717,54.9528560605508,0.595046390222039,2.35551649503717,54.9528560605508,0.0058841,12856
ODEM,219110098,396969697,ODE,7275783,0.230409562678754,-1.0884261337456,-19.6910420399106,0.230409562678754,-1.0884261337456,-19.6910420399106,0.03309103,98558
Stakenet,118789085,122327979,XSN,16782847,0.481282659668221,0.915637546000678,4.43446817152673,0.481282659668221,0.915637546000678,4.43446817152673,0.1408,51847
XinFin,12238141964,37599520715,XDC,929735826,3.70919554022136,-2.03614547403646,-12.3555252440339,3.70919554022136,-2.03614547403646,-12.3555252440339,0.075923,5788007
TokenDesk,14683321,14683321,TDS,21796,0.0,0.0,0.0,0.0,0.0,0.0,0.00148437,6
Cortex,187210107,299792458,CTXC,161585890,-11.1680249577021,191.021203802207,306.81145421949,-11.1680249577021,191.021203802207,306.81145421949,0.851903,1916411207
Atlantic Coin,0,21000000000,ATC,0,-0.489321457406921,0.184707595862638,3.66029502258546,-0.489321457406921,0.184707595862638,3.66029502258546,9.03969e-07,195
Sentinel,1999970000,1999970000,SENT,197797965,-41.0525019098324,73.4469801220301,885.859644162298,-41.0525019098324,73.4469801220301,885.859644162298,0.058299,4061
eosDAC,961919102,1200000000,EOSDAC,1936368,1.92625571770893,3.02970174335062,-4.57867314232175,1.92625571770893,3.02970174335062,-4.57867314232175,0.00204439,12492
U Network,7000000000,10000000000,UUU,2624807,-0.150726722107765,0.170262307120626,7.97876597730966,-0.150726722107765,0.170262307120626,7.97876597730966,0.00037355,849410
Bitsum,1264072461,1844674407,BSM,222869,0.952812613236388,-53.9286113659381,352.164328754815,0.952812613236388,-53.9286113659381,352.164328754815,0.00017631,56
Deviant Coin,0,88000000,DEV,0,0.0,-1.17222931902351,25.3825363073745,0.0,-1.17222931902351,25.3825363073745,0.00368005,66
Auctus,35280155,65829631,AUC,2376107,0.28979531341198,-3.84168428405931,20.4105513256014,0.28979531341198,-3.84168428405931,20.4105513256014,0.06735,364
Budbo,0,200000000,BUBO,0,0.0,0.0,0.0,0.0,0.0,0.0,0.03107068,31
Monero-Classic,0,0,XMC,0,-0.041337513757057,-3.17660895567607,2.17079779727824,-0.041337513757057,-3.17660895567607,2.17079779727824,0.352954,20166
Aditus,236630000,1000000000,ADI,96870,-3.89333709512508,-2.54175534814395,12.8963491365162,-3.89333709512508,-2.54175534814395,12.8963491365162,0.00041329,50672
Tripio,2700000000,5000000000,TRIO,2447371,1.56424093432972,4.78403313382322,16.1764777816161,1.56424093432972,4.78403313382322,16.1764777816161,0.00091473,375496
Haven,15297576,18400000,XHV,161195772,-1.35048086461732,-4.60159732226991,-23.1690953034203,-1.35048086461732,-4.60159732226991,-23.1690953034203,10.37,1548163
CRYCASH,4839936,7057137,CRC,99827,0.0,-4.69514262280734,-8.91899663974816,0.0,-4.69514262280734,-8.91899663974816,0.0206256,0
Dero,11045400,18400000,DERO,153974587,-1.45123596292805,-3.08059875539009,-26.2397357485648,-1.45123596292805,-3.08059875539009,-26.2397357485648,13.79,767190
FintruX,83351199,100000000,FTX,834163,2.25116719396938,-1.76412899601826,13.1289315806886,2.25116719396938,-1.76412899601826,13.1289315806886,0.01000781,798
Earth Token,0,100000000,EARTH,0,0.0,17.0101317328318,-41.3143803122765,0.0,17.0101317328318,-41.3143803122765,0.00122705,0
Pixie Coin,0,10000000000,PXC,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00133509,11
WeOwn,144098921,168956522,CHX,1377167,1.70943407072266,0.973314036411072,30.2268047947266,1.70943407072266,0.973314036411072,30.2268047947266,0.0096904,127925
Masari,15599005,18500000,MSR,567979,0.884713536589697,-0.379675617407234,10.4665331851198,0.884713536589697,-0.379675617407234,10.4665331851198,0.03641122,1710
Dock,690645623,1000000000,DOCK,44793739,0.917333881841954,1.46390151606585,12.0593197057388,0.917333881841954,1.46390151606585,12.0593197057388,0.064915,4523142
Linker Coin,0,500000000,LNC,0,0.0,-1.79438263018979,21.2786991569171,0.0,-1.79438263018979,21.2786991569171,0.051077,429
Decentralized Machine Learning Protocol,0,272937007,DML,0,-2.27487373502573,-3.71769216447597,20.6837587858671,-2.27487373502573,-3.71769216447597,20.6837587858671,0.00069086,2819
Holo,177619433541,177619433541,HOT,1609676406,-0.969996816880164,-9.82012425955364,-23.5682518923119,-0.969996816880164,-9.82012425955364,-23.5682518923119,0.00906576,169251552
Zebi,500000000,500000000,ZCO,1229821,-0.286087392677081,1.12530539094133,18.7590858103351,-0.286087392677081,1.12530539094133,18.7590858103351,0.00250086,50846
Lendingblock,787162768,999999999,LND,3431463,0.0,-25.2244824972769,-25.7004873354211,0.0,-25.2244824972769,-25.7004873354211,0.00451097,3401
Proxeus,0,300000000,XES,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00274422,0
VIPSTARCOIN,64436809768,70000000000,VIPS,2835950,1.45943570956871,-4.51810992025384,-6.5052137772062,1.45943570956871,-4.51810992025384,-6.5052137772062,4.401e-05,26
Rublix,0,106698566,RBLX,0,-0.148789295484274,-0.291058406169436,-15.9089774109911,-0.148789295484274,-0.291058406169436,-15.9089774109911,0.01026576,2884
Biotron,0,1000000000,BTRN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00067129,1
Penta Network Token,21290408086,100000000000,PNT,1473507,2.23031762029865,-3.52344024788845,1.18477063453688,2.23031762029865,-3.52344024788845,1.18477063453688,7.105e-05,11700
NEXO,560000010,1000000000,NEXO,1217135165,-0.947462666237066,-7.07713069689973,-21.2508375631223,-0.947462666237066,-7.07713069689973,-21.2508375631223,2.18,6873858
DAEX,354666702,2000000000,DAX,3551643,-0.0321758923487313,-3.8695376622009,9.69581489601939,-0.0321758923487313,-3.8695376622009,9.69581489601939,0.01007505,27486
Hydro,25558834,111111111,HYDRO,590177,0.572696992786749,-2.85554910292126,10.912829526133,0.572696992786749,-2.85554910292126,10.912829526133,0.02302607,23563
Sharder protocol,228360099,350000000,SS,887430,1.43277119754737,5.32079917358113,71.1278210480054,1.43277119754737,5.32079917358113,71.1278210480054,0.00389791,155831
Tapcoin,0,1500000000,TTT,0,0.0,-9.1535215803651,80.0515772091478,0.0,-9.1535215803651,80.0515772091478,0.00347349,2966
Bitcoin Interest,0,22300000,BCI,0,0.0,0.0,25.1583214124244,0.0,0.0,25.1583214124244,0.00578069,0
Transcodium,78565322,88600000,TNS,275203,-7.47644746392811,12.9815649273684,64.598667173789,-7.47644746392811,12.9815649273684,64.598667173789,0.00387917,2673947
Amon,733830893,1666666667,AMN,2361769,1.94456460365339,-5.97115303587478,14.2052186161879,1.94456460365339,-5.97115303587478,14.2052186161879,0.00325198,878
Gameflip,56400000,100000000,FLP,172122,0.0,0.0,4.2252779463678,0.0,0.0,4.2252779463678,0.0030518,0
Crowd Machine,1565792753,2000000000,CMCT,174538,9.14362578554086,-5.61303055532995,-13.1226711462828,9.14362578554086,-5.61303055532995,-13.1226711462828,0.00011147,39
Morpheus Labs,433999994,733999995,MITX,16286222,2.12221516989947,-4.38504005866448,27.7038685180207,2.12221516989947,-4.38504005866448,27.7038685180207,0.03787713,703962
Doc.com,773580284,1000000000,MTC,3262132,-5.32804708654263,0.0193714515056203,15.0902077973647,-5.32804708654263,0.0193714515056203,15.0902077973647,0.00425873,6790
MyToken,1895712979,4000000000,MT,1308308,1.49017791396916,-0.277123964665472,-6.38287853405456,1.49017791396916,-0.277123964665472,-6.38287853405456,0.00069932,99009
Key,0,100000000000,KEY,0,0.683808196815166,1.35387079972014,2.21153208350031,0.683808196815166,1.35387079972014,2.21153208350031,0.000525,101747
ConnectJob,120438525,166298156,CJT,12242,0.0,0.345780072045481,143.093379777172,0.0,0.345780072045481,143.093379777172,0.00010165,0
BoutsPro,48615188,2000000000,BOUTS,824738,-1.78898484453733,0.0065245668101268,334.398544175135,-1.78898484453733,0.0065245668101268,334.398544175135,0.01765109,6682
Carry,8809855201,10000000000,CRE,159231665,4.84942872180162,-10.4981927032218,61.069960201178,4.84942872180162,-10.4981927032218,61.069960201178,0.01806539,93954287
Cybereits,0,1000000000,CRE,0,0.0,0.728590040999418,67.9865762634171,0.0,0.728590040999418,67.9865762634171,0.00116672,57820
Gene Source Code Token,443050000,2000000000,GENE,486786,0.0,0.0,297.471176166842,0.0,0.0,297.471176166842,0.00109872,0
Parkgene,290394638,1000000000,GENE,355035,0.106796072514476,-20.0110043714127,2.53589560711853,0.106796072514476,-20.0110043714127,2.53589560711853,0.00122259,796
APR Coin,13723917,25000000,APR,39225,7.36069792158032,-5.30227626206848,5.7179424129916,7.36069792158032,-5.30227626206848,5.7179424129916,0.00287979,123
FuzeX,845966318,1087156610,FXT,483522,0.0,5.06568915679455,40.7929563519124,0.0,5.06568915679455,40.7929563519124,0.00059502,34
Zippie,404761000,1000000000,ZIPT,898195,0.0,-7.68759182289033,0.0,0.0,-7.68759182289033,0.0,0.00221907,333
Skrumble Network,1053679600,1500000000,SKM,1855545,0.223084365249532,-1.46311403994762,1.55371830161704,0.223084365249532,-1.46311403994762,1.55371830161704,0.00176012,89291
DAOstack,48507939,60000000,GEN,3691472,1.17111541446463,1.58487804493835,9.25912303506455,1.17111541446463,1.58487804493835,9.25912303506455,0.076374,195612
Bezant,467120000,1000000000,BZNT,96556,-0.0835601808540219,0.778822253472928,26.4781761383485,-0.0835601808540219,0.778822253472928,26.4781761383485,0.00020539,626
Lif,0,24976439,LIF,0,1.31414550356126,-10.4914957941414,-6.11014415836147,1.31414550356126,-10.4914957941414,-6.11014415836147,0.0,7757
TEAM,10789521,17818682,TEAM,29516,-6.67083617654729,-23.7648971036341,9.83810407646467,-6.67083617654729,-23.7648971036341,9.83810407646467,0.0024743,1380
Aston,0,1000000000,ATX,0,0.0,0.0,142.710941844121,0.0,0.0,142.710941844121,0.01016429,0
Educoin,8976195618,15000000000,EDU,1046800,1.12795456182745,-0.639353266036993,9.90570861861417,1.12795456182745,-0.639353266036993,9.90570861861417,0.00011955,33813
Content Neutrality Network,59464000301,100000000000,CNN,2928618,0.918506117180574,-3.56896131303295,7.1882511832908,0.918506117180574,-3.56896131303295,7.1882511832908,4.957e-05,12678
Global Social Chain,0,1000000000,GSC,0,1.33000499960859,-1.60047966150081,0.227676010646265,1.33000499960859,-1.60047966150081,0.227676010646265,0.00593248,38156
Digix Gold,75092,78000,DGX,4169521,-0.860942073654395,-6.73023781335483,3.82033245816149,-0.860942073654395,-6.73023781335483,3.82033245816149,55.41,4844
Intelligent Investment Chain,11658642966,21000000000,IIC,1625343,2.08491669979993,-6.01208349395706,-0.533103370128868,2.08491669979993,-6.01208349395706,-0.533103370128868,0.00014088,26063
Sakura Bloom,0,6000000000,SKB,0,0.0,3590.97777561087,187.451023908436,0.0,3590.97777561087,187.451023908436,0.00068229,121319
BlockMesh,0,2000000000,BMH,0,0.449196353928196,-1.62355636250382,-3.07187426268744,0.449196353928196,-1.62355636250382,-3.07187426268744,0.00049537,483
Loki Network,54938113,0,LOKI,45429466,0.3515108335188,3.91517665649177,22.0239203412434,0.3515108335188,3.91517665649177,22.0239203412434,0.826412,152517
Datarius Credit,144779557,239992867,DTRC,45550,1.97525963713806,-1.77239248598613,20.5727045963999,1.97525963713806,-1.77239248598613,20.5727045963999,0.00031778,1
Callisto Network,2812267416,6500000000,CLO,19283633,1.57851080563983,-9.21698888491629,59.308862930439,1.57851080563983,-9.21698888491629,59.308862930439,0.0069019,94798
Unibright,150000000,150000000,UBT,259354130,0.0403256237523598,-14.0330839815678,-17.3645776434831,0.0403256237523598,-14.0330839815678,-17.3645776434831,1.73,2264271
